Identifiant;Marque;Nom;Latitude;Longitude
46400001;Total;SARL PAYROT;44.86052;1.88172
49450006;Total;R.L.C.S.V.;47.12183;-0.98328
46600003;Indépendant sans enseigne;STATION DU HAUT QUERCY;45.02071;1.51974
48230001;Indépendant sans enseigne;SARL DAUDE;44.47003;3.3461
49240002;Auchan;AUCHAN AVRILLE;47.5173224504;-0.608072819189
49370002;Intermarché;ECOMARCHE LE LOUROUX BECONNAIS;47.5198083707;-0.879505062526
49390001;Système U;Super U VERNOIL LE FOURRIER;47.3905524174;0.0712926741789
50250003;Total;AP AUTO;49.2965512682;-1.5440442704
50370004;Total;Sarl Dorigny-Duval;48.72957;-1.16728
50204001;Leclerc;SAS COUTANCES DISTRIBUTION;49.05147;-1.45513
50390001;Système U;Station U;49.38604;-1.53673
50480001;Total;MLE DUVAL V.;49.3796436443;-1.29526351401
51000005;Esso Express;ESSO CHALONNAISE;48.95457;4.33178
51068001;CORA;CORA REIMS NEUVILLETTE;49.2857788313;4.02939948383
53100002;Total Access;RELAIS MADELEINE LINTIER;48.31412;-0.63946
50200003;Total Access;RELAIS DE MONTBRAY;49.03819;-1.44591
51200003;Total Access;RELAIS SPARNACIENS;49.04637;3.95645
51800003;Total;RELAIS DE VALMY ORBEVAL;49.0722181608;4.78888832643
52200013;Total Access;RELAIS TOTAL DE LA COLLINIERE;47.86982;5.32966
53100006;Indépendant sans enseigne;SARL MARTINEAU Luc;48.2892217104;-0.611539902694
53200005;Leclerc;AZEDIS/EURL DARAF;47.8295370827;-0.686335151848
50600003;Elan;SARL GARAGE BAZIN;48.5761;-1.08765
50890001;Système U;SUPER U;49.0575954114;-1.02953413737
51100029;Carrefour Market;Carrefour Market;49.27198;4.02634
53000008;Intermarché;INTERMARCHE LAVAL;48.06952;-0.7508
53140001;Système U;Super U PRE EN PAIL;48.4592772097;-0.201907855867
55100005;Oil France;SARL INDUSTRIE SERVICES;49.15153;5.39711
55300002;Total;SARL GGE DE L ABBAYE;48.88818;5.53969
56350004;Intermarché;FREMADIS;47.63759;-2.16059
54290001;Carrefour Contact;SARL BAYFER;48.4701785367;6.31258506253
54700008;Agip;AGIP LOISY;48.86736;6.09442
55130001;Elan;SARL COLLIN;48.51838;5.50427
56000006;Intermarché;INTERMARCHE VANNES POMPIDOU;47.66361;-2.76588
56120004;Système U;Super U JOSSELIN;47.9638426717;-2.54490024023
57150006;Leclerc;Leclerc Croixdis;49.18769;6.69767
54120002;Total;SARL  GARAGE TANGUY;48.45803;6.7408
54800004;Avia;SARL ANTONACCI;49.15977;5.88111
55000001;Auchan;Auchan Bar Le Duc;48.7543;5.17936
56520003;Total;RELAIS GUIDEL SUD;47.8219766004;-3.46871357349
56950001;Elan;LE GOHEBEL SARL;47.61727;-2.99936
56100006;Total;RELAIS LORIENT PORT;47.73551;-3.37039
56600001;Leclerc;SA KEREOL;47.76539;-3.34849
56700009;Esso;GARAGE  DUGOR;47.80427;-3.26989
57430002;Esso;GARAGE WEISS JEAN-LOUIS;48.9865689584;7.02788214413
57940001;Carrefour Contact;Metzervisse Contact;49.31206;6.27669
59000002;Total;RELAIS DES CANONNIE;50.63994;3.06974
59124001;Indépendant sans enseigne;ASD 24/24;50.3389793584;3.34516
59113007;Avia;Aire de Phalempin-Est;50.5296730949;3.04643516971
59492002;Intermarché;INTERMARCHE HOYMILLE;50.97275;2.43675
59780001;Carrefour Market;Carrefour Market;50.61522;3.23681
59000001;Total Access;RELAIS TOTAL ACCESS  LILLE DOREZ;50.61884;3.05164
59100007;Total;RELAIS ROUBAIX NATIONS UNIES;50.69745;3.16557
59610002;Carrefour;CARREFOUR  FOURMIES;50.0238428285;4.02848466342
60170003;Leclerc;LECLERC SODIRIB;49.51498;2.92426
59550002;Total;SARL GGE DUBAIL CITROEN;50.11864;3.70226
59700007;Total;Station service Marcq en Baroeul;50.66418;3.10016
61400004;Elan;SAINT ELOI SARL;48.5228224955;0.542049741914
62120011;Carrefour Contact;Carrefour Contact;50.63801;2.39666
60290002;Leclerc;CAUFFRIDIS;49.32348;2.44772
62100003;Total;RELAIS DES PIERRETTES;50.94494;1.82729
62250007;Intermarché;INTERMARCHE MARQUISE;50.8242;1.71061
59721001;Carrefour;CARREFOUR DENAIN;50.32693;3.39373
60290003;Intermarché;INTERMARCHE CAUFFRY;49.3215660881;2.43705855867
62000008;Oil France;SARL SIGESS;50.28736;2.77762
62120001;Carrefour;CARREFOUR AIRE SUR LA LYS;50.63693;2.41065
62200002;Total;RELAIS BOULOGNE S.MER DAUNOU;50.71939;1.60867
63000006;Total Access;RELAIS CLERMONT-FD CHAMPRADE;45.78797;3.05696
62700003;Intermarché;INTERMARCHE BRUAY EN ARTOIS;50.47512;2.53814
62830001;Intermarché Contact;INTERMARCHE CONTACT;50.64024;1.74435
63360003;Intermarché;INTERMARCHE GERZAT;45.82168;3.14814
64140003;Casino;CASINO SUPERMARCHE;43.31463;-0.37782
64410001;Shopi;SHOPI ARZACQ;43.53643;-0.40975
64480005;Elan;BERNARD ARRIETA;43.42327;-1.4646
63140002;Carrefour Contact;CARREFOUR CONTACT;45.91853;3.073
63650001;Carrefour Market;Carrefour Market;45.86953;3.62959
64100007;Casino;CASINO SUPERMARCHE;45.1929673435;-0.748187242388
64220004;Carrefour Market;Carrefour Market;43.16458;-1.23424
65170002;Carrefour Market;Carrefour Market;42.82871;0.33101
63430002;Total;SARL GARAGE COTTIER;45.78783;3.26858
64230001;Total;MME DURAND;43.36345;-0.50797
64520002;Ecomarché;Ecomarché;43.48409;-1.13843
64260002;Carrefour Market;Carrefour Market;43.1092336653;-0.43222573359
67200003;Total;RELAIS DE SCHIRMECK;48.57307;7.71737
66000013;Dyneff;STATION DYNEFF;42.71044;2.8974
66240002;Dyneff;DYNEFF;42.71686;2.84646
66330001;Total;SARL GARAGE CALVET;42.65753;2.95229
68210002;Système U;Ets HARTMANN-COMESU SAS;47.63092;7.11148
67000005;Avia;AVIA Bld Lyon;48.5792939332;7.73058857653
67540002;Total;RELAIS OSTWALD;48.5373519047;7.71639179672
66450001;Intermarché;INTERMARCHE SAS LILONE;42.6409690946;2.87737558668
67230001;Supermarché Match;SUPERMARCHES MATCH BENFELD;48.37153;7.59016
67730001;Total;GARAGE WALTER;48.28028;7.38919
68130001;Total;STATION KUENTZ BIX;47.6233755393;7.27143926147
68290001;Système U;STATION U;47.77506;6.99348
68170002;Intermarché;INTERMARCHE RIXHEIM;47.75851;7.40024
69120004;Agip;AGIP VAULX EN VELIN AV G. PERI;45.7743695646;4.9139849732
69960005;Total;JMG;45.66567;4.89927
71200008;Agip;SARL MV SERVICES AUTO;46.80039;4.40717
69100002;Total Access;TOTAL ACCESS GARENNE;45.74977;4.91257
69380008;Intermarché Contact;SAS ELGARREKIN;45.86856;4.6995
70100007;Avia;MS SOULIER SARL;47.45532;5.58879
70400001;Total;SARL PENOT-LUCAS;47.5789;6.76416
71000019;BP;BP MACON TRUCKSTOPS ZONE D'ACTIVITES;46.32579;4.84036
69520001;Intermarché;INTERMARCHE GRIGNY;45.6045052019;4.78163362119
70130001;Avia;RELAIS FRENOIS;47.55117;5.85614
69100001;Carrefour;CARREFOUR VILLEURBANNE;45.76897;4.88402
72000010;Total;ETS JAMOIS LEPROUST;48.0176691221;0.218862233456
72016001;Leclerc;STATION E.LECLERC LE MANS;48.0220429324;0.227504234673
72470001;Total Access;TOTAL ACCESS CHAMPAGNE LES FOSSES;48.016;0.32794
73490001;Total;LA RAVOIRE;45.5695305479;5.9616585944
73800003;Elan;RELAIS DU GRANIER;45.5042589142;6.03882887833
71270001;Total;Relais Lagarde la Villeneuve;46.95779;5.1717
72170002;Total;SARL R.CX VERTE;48.2211877159;0.130021423467
73000001;Carrefour;CARREFOUR BASSENS;45.5756579814;5.94409428827
73110001;Système U;SA SAINT-CLAIR;45.4469808257;6.09531354974
73420002;Intermarché;INTERMARCHE VIVIERS DU LAC;45.6473617151;5.89391783002
75012008;BP;BP PARIS PERIPH. Ext. Pte DE VINCENNES;48.84576;2.41445
75016007;Avia;AVIA MURAT;48.83937;2.25662
74300003;Esso Express;ESSO CLUSES;46.05915;6.57384
74600007;Shell;EURL HARAN CHRISTOPHE;45.868336682;6.06136090121
74960007;Agip;AGIP CRAN GEVRIER;45.89422;6.10714
75012013;BP;BP PARIS PERIPHERIQUE INTERIEUR P. DE VINCENNES;48.84715;2.41368
77160003;Intermarché;INTERMARCHE PROVINS;48.55881;3.30973
74600011;Esso;ESSO SERVICE RIPAILEE;45.8770375526;6.07195386531
74940001;Total Access;RELAIS  DES CARRES;45.91372;6.14381
75011003;Elan;Sarl delek;48.85667;2.3791
76400005;Total;EOR FECAMP LEFEBVRE;49.7517;0.39754
76680002;Total;RELAIS BOSC MESNIL;49.66174;1.34703
76700005;Leclerc;GONFREVILDIS;49.5094290566;0.225509626743
77120002;Total Access;RELAIS DE COULOMMIERS;48.8160809795;3.08307394086
77400005;Total;TOTAL Metin lagny;48.8711502854;2.68317891995
77410008;BP;BP A104 AIRE DE VILLEVAUDE;48.94696;2.69956
76140001;Carrefour Market;Carrefour Market;49.4265462423;1.06266619218
77144002;Total;Total metin val d'europe;48.8714806778;2.72931963662
78550004;Avia;SARL JCS;48.7921264147;1.63312906496
79600003;Intermarché;SA VERANBERT;46.82519;-0.1305
77230003;Carrefour Market;Carrefour Market;49.05232;2.66171
77346001;Carrefour;CARREFOUR PONTAULT-COMBAULT;48.7632509592;2.64733980159
78700001;Simply Market;SIMPLY MARKET;49.0112470386;2.09748574746
77760003;Leclerc;SODIPLEC ACHERES OUEST;48.36079;2.57444
78200007;BP;SARL VIRYANN;48.9763140806;1.69266558668
78360001;Carrefour;CARREFOUR MONTESSON;48.9296348658;2.14450258885
78120005;Leclerc;LECLERC RAMBOUILLET;48.6466024472;1.85598951956
78200004;Total;SA.GGC VAL FOURR;48.99665;1.67864
78310002;Total Access;RELAIS COIGNIERES;48.7433725952;1.91539833232
78340002;Total;RELAIS CROIX BLANCHE;48.8292368708;1.99444126269
78630003;Total;RELAIS MORAINVILLIERS NORD;48.9399669086;1.96048690486
80100001;Carrefour Market;Carrefour Market;50.10376;1.82805
81000002;Total;RELAIS DES FONTANELLES;43.95007;2.12338
82500003;Casino;CASINO;43.88333;0.98708
78840001;Carrefour Market;Carrefour Market;49.0370435357;1.5930342704
81260003;Elan;EURL GARAGE VIALARET;43.62471;2.47854
82400006;Indépendant sans enseigne;Sarl val fleuri golfech;44.11371;0.85075
83600015;BP;BP FREJUS ST PONS;43.45958;6.74307
81100008;Leclerc;LECADIS SAS;43.6239651881;2.21470382569
83340005;Intermarché;INTERMARCHE LE CANNET DES MAURES;43.39355;6.3312
84100006;Total;STATION DU GRES;44.1182;4.79691
83630003;Système U;Super U;43.6560537166;6.11974997415
83690004;Indépendant sans enseigne;RELAIS SAINT JEAN;43.56581;6.29121
85170004;Intermarché;INTERMARCHE LE POIRE SUR VIE;46.76576;-1.50493
85290008;Indépendant sans enseigne;Sas laurendis supermarche G20;45.9417164336;0.479540240222
86370006;Avia;AVIA VIVONNE;46.4016869468;0.234630704699
84301001;Auchan;AUCHAN CAVAILLON;43.8365087192;5.05044595196
85400005;Leclerc;Ludis La Belle Vie;46.46062;-1.13722
87000009;Elf;RELAIS ELF LA ROCHE AU GO STAR;45.81885;1.25754
87000006;Intermarché;Z LIMOGES VENTADOUR;45.8152630612;1.26944996427
88350001;Total;HANCE MOTOCULTURE ET CARBURANTS;48.3175936102;5.59115890608
89170001;Atac;ATAC ST FARGEAU;47.64228;3.06834
89380005;Esso;ESSO;47.88678;3.52484
85540001;Indépendant sans enseigne;MOUTIERS AUTOMOBILES;46.49364;-1.42475
86150002;Intermarché;INTERMARCHE L'ISLE JOURDAIN;46.23251;0.68923
88150002;Total;MR BOULANGER JOEL;48.24763;6.42306
88500005;Elan;RELAIS D'HYMONT;48.26865;6.14036
89520002;Total;SARL MASSOT FRERES;47.61931;3.19083
89190004;Avia;Avia Villeneuve;48.23861;3.55446
89210001;Total;SARL SAB;47.98992;3.61043
90100003;Intermarché;INTERMARCHE DELLE;47.5117145858;6.99789576533
92160001;Simply Market;SIMPLY MARKET;48.7401078046;2.31452142347
89290003;Total;RELAIS DU VENOY;47.78765;3.67211
91520001;Intermarché;INTERMARCHE EGLY;48.5819769973;2.23096785587
91942002;Total;EOR LES ULIS SDAO;48.68466;2.19646
92150005;BP;BP SURESNES;48.86248;2.21659
91290003;Total;RELAIS LA MONTAGNE;48.59959;2.23986
91300011;BP;BP MASSY;48.73114;2.27274
92500004;Avia;ACC2;48.876702222;2.17581214413
94370003;Esso Express;ESSO PETIT MARAIS;48.77306;2.49956
93270007;Indépendant sans enseigne;BP ROUGEMONT -  LE RELAIS KENNEDY;48.93858;2.52862
94470004;BP;BP BOISSY LES ACACIAS;48.75191;2.51145
95230004;BP;BP SOISY SOUS MONTMORENCY;48.99083;2.28948
95280001;Carrefour Market;Carrefour Market;49.00048;2.01646
95870005;BP;BP BEZONS GABRIEL PERI;48.93676;2.20715
92400014;BP;BP COURBEVOIE ZODIAQUE;48.89523;2.25007
92410001;Esso Express;ESSO PICARDIE VDA;48.8189;2.16774
93100005;Shell;STATION SHELL;48.86872;2.43113
93150003;BP;BP LE BLANC MESNIL PVC;48.92782;2.47411
93230003;Total;STATION LES FONTAINES;48.88428;2.42968
94340004;BP;BP JOINVILLE LE PONT CHAPSAL;48.82261;2.46563
94500007;Leclerc;E. LECLERC CHAMPIGNY SUR MARNE;48.81993;2.5307
95100006;BP;BP ARGENTEUIL HLM;48.95679;2.2839
95100025;Esso;ESSO VAL NOTRE DAME;48.95187;2.2124
93606001;Carrefour;CARREFOUR AULNAY SOUS BOIS;48.94008;2.49597
95220002;Total;RELAIS DES COPISTES;49.00291;2.18698
95470003;Total;RELAIS DE FOSSES;49.10021;2.52395
95560002;BP;BP MAFFLIERS;49.08288;2.31494
95610005;BP;BP ERAGNY Dir ST GERMAIN;49.02178;2.10154
95100018;Esso;ESSO ARGENTEUIL VAL NOTRE DAME;48.94943;2.24047
95500004;Total;RELAIS DE ST BLIN;48.9915409577;2.43045418108
95320005;BP;BP ST LEU LA FORET;49.00805;2.24185
95570003;Leclerc;SODIAM EXPLOITATION;49.0411774675;2.34220495534
21320003;BP;BP A6 AIRE DES LOCHERES;47.26338;4.554
22000009;Total Access;Total Access Apollinaire;48.49806;-2.74533
30126003;Casino;CASINO CARBURANTS;44.05967;4.71313
29580001;Super Casino;SUPERMARCHE CASINO;48.24561;-4.08398
26730002;BP;BP A49 AIRE DE LA BAUME D'HOSTUN;45.07098;5.21048
27140002;Carrefour Market;Carrefour Market;49.27899;1.78686
3130002;Dyneff;STATION DONJONNAISE;46.34868;3.79313
6200024;BP;BP NICE MAGNAN;43.69315;7.24359
6130003;Total;RELAIS PLAISANCIERS;43.7098738795;7.32490605914
6300012;Indépendant sans enseigne;STATION DES OLIVIERS;43.7023;7.29444
6300013;Avia;SARL ETS BMSJ;43.70071;7.29444
42300006;Avia;STATION SERVICE AVIA;46.05684;4.08682
41200007;Total;TOTAL ROMORANTIN;47.36657;1.70893
40700004;Carrefour Market;Carrefour Market;43.65666;-0.58029
39300002;Casino;CASINO SUPERMARCHE;46.74382;5.91604
38540001;Intermarché;INTERMARCHE HEYRIEUX;45.6387922546;5.04380153065
38490001;Carrefour Market;Carrefour Market;45.53695;5.57772
39700011;BP;BP A36 AIRE DE DOLE ROMANGE;47.14919;5.66375
3000003;Leclerc;SA AVERMES DISTRIBUTION;46.58707;3.31482
4100009;GARCIN FRERES;ETS GARCIN FRERES SAS;43.83037;5.78257
4130001;BP;BP A51 AIRE DE MANOSQUE;43.84527;5.85145
4700001;Total;Relais de Melanes;43.92176;5.91531
6220001;Total;SARL ETS CHENEAU;43.5513264126;7.05721011517
39000005;Total;Relais du Levant;46.67523;5.55795
39700006;Indépendant sans enseigne;SNC LES EPINETTES;47.1725789591;5.78026320233
13100006;Esso Express;ESSO ARCADES;43.53396;5.45734
13140005;Intermarché;INTERMARCHE MIRAMAS;43.6001833497;5.00217243795
11400002;Dyneff;STATION DYNEFF;43.31333;1.96532
22120004;Indépendant sans enseigne;STATION DE LA BAIE;48.4851538364;-2.67196338097
24100005;Intermarché;INTERMARCHE SA SAINT MARTIN;44.85795;0.48257
1750001;Intermarché;INTERMARCHE REPLONGES;46.29932;4.88054
6000021;Total;TOTAL RELAIS PARC IMPERIAL;43.7061887825;7.25102262458
4500002;Esso;ESSO SERVICE MOINE ALAIN;43.8156291471;6.09036694857
13012012;Total Access;FOURRAGERE;43.3041788998;5.42811775856
18150001;Atac;ATAC LA GUERCHE SUR L AUBOIS;46.95097;2.94939
19330002;Carrefour Contact;CARREFOUR CONTACT;45.28398;1.65828
19130004;Intermarché;INTERMARCHE OBJAT;45.24492;1.41342
20224001;Total;SARL ACQUAVIVA;42.33399;9.00872
31500001;Carrefour Market;CHATEAU DE L HERS;43.6003569149;1.48714092516
31230003;Intermarché;INTERMARCHE;43.39954;0.84542
9100006;Intermarché;SAS LAGARDE INTERMARCHE;43.13441;1.60387
18400001;Système U;Super U ST FLORENT SUR CHER;47.00517;2.26676
33730001;Elan;SARL D.V.S AUTO;44.4597473874;-0.375489039112
33800001;Total;Relais de paludate;44.83102;-0.55836
42370004;BP;BP RENAISON;46.0572;3.92852
42600003;Système U;SUPER  U;45.60844;4.08929
38110004;Intermarché;INTERMARCHE ST JEAN DE SOUDAIN;45.5677502207;5.42508080999
40990002;Leclerc;SAS ADOUR DISTRIBUTION;43.73177;-1.04469
41600002;Total;RELAIS DU BEUVRON;47.599444952;2.02315857653
11200002;Dyneff;STATION DYNEFF;43.2036459059;2.78211343267
13015013;Agip;AGIP MARSEILLE MADRAGUE;43.34463;5.3545
13200010;Total Access;Total Relais des Cigales;43.69071;4.63752
11106001;Leclerc;Centre Leclerc/SAS SODILANG;43.1857005599;2.98196011707
11480007;Avia;STATION  AVIA;42.97984;2.98637
2100017;Netto;SARL MAROLEG;49.8329;3.30705
2700002;Leader Price;LEADER PRICE TERGNIER;49.65592;3.28988
2250003;BP;STATION BP;49.74792;3.77165
2210001;Total;ALLART;49.20038;3.36302
7380002;Intermarché;INTERMARCHE LALEVADE;44.6498922918;4.32447950169
6550002;Intermarché;INTERMARCHE LA ROQUETTE/SIAGNE;43.57618;6.95195
6600019;Total;TOTAL RIVIERA;43.59832;7.08754
1500003;Total;RELAIS CHATEAU-GAILLARD;45.97592;5.30925
4200006;Avia;Aire aubignosc;44.13503;5.96297
13790001;Carrefour;AIRE DE L'ARC;43.46889;5.62984
13800004;Leclerc;SODISTRES SA;43.52302;4.9636
13500007;BP;BP MARTIGUES SAINTE ANNE  SPEEDY;43.39948;5.06204
14520002;Elan;STATION ELAN SARL VALLY;49.34761;-0.80672
16100005;Avia;AVIA PICOTY ENERGIES SERVICES;45.68809;-0.31343
17160003;Casino;SUPERMARCHE CASINO /SAS TAMNIDIS;45.87465;-0.3514
17410001;Leclerc;E.LECLERC ST MARTIN DE RE;46.19809;-1.35487
17350003;Total;SARL GARAGE GARNIER;45.87419;-0.67693
24430003;Elan;MARSAC AUTO SERVICE;45.1973006087;0.656911387738
22640003;Intermarché Contact;INTERMARCHE CONTACT;48.36788;-2.39559
13463001;Carrefour;CARREFOUR MARSEILLE GRAND LITTORAL;43.3621505328;5.34922469726
13400005;Total;SARL DORNAT;43.28682;5.60162
13920002;Dyneff;Le relais des remparts;43.4625364927;5.0061032658
14120001;Système U;SUPER  U  MONDEVILLE;49.17356;-0.32807
13016002;Total;RELAIS SAUMATY;43.3564;5.32755
14970002;Leader Price;LEADER PRICE - St Aubin d'Arquenay;49.26261;-0.28171
14970001;Simply Market;SIMPLY MARKET  SARL BENIDIS;49.23708;-0.28543
18103001;Leclerc;VIERZON-DIS;47.23103;2.08791
17132001;Système U;Super U MESCHERS;45.55873;-0.95413
21600001;Total;AGENCE SECHEPINE LINGER SARL;47.28054;5.06278
35730001;Système U;Super U PLEURTUIT;48.5847968438;-2.06301111179
35743001;CORA;Cora;48.15041;-1.77516
3270001;Carrefour Market;Carrefour Market;46.0545607972;3.47014953742
3410003;Esso Express;ESSO TERRE NEUVE;46.35961;2.53451
3500005;Colruyt;DATS ST POURCAIN SUR SIOULE;46.29761;3.29559
20600003;BP;Ets Marcel Ferrari;42.65848;9.41588
21360003;Esso;ESSO BLIGNY LA FORET;47.1050583314;4.7130350781
21230004;Agip;STATION DU PARC;47.1306630968;4.48972831845
25000021;Total;Total Chemaudin;47.2047742259;5.88682221559
27950001;Total;MENNETRIER SCES AUTOMOBIL;49.1102619925;1.45111028393
29100003;Leclerc;Centre E.Leclerc Douarnenez;48.09234;-4.34503
22150003;Carrefour Market;Carrefour Market;48.35023;-2.7598
23160001;Ecomarché;ECOMARCHE AZERABLES;46.35387;1.46817
8400004;Carrefour Market;Carrefour Market;49.40469;4.69721
14000003;Total;SARL GARAGE CRAPART ET FILS;49.2093;-0.37392
13545001;Carrefour;CARREFOUR AIX EN PROVENCE;43.5063179437;5.39861141738
13700007;Intermarché;INTERMARCHE MARIGNANE;43.4180458612;5.22827471512
13460002;Indépendant sans enseigne;Station Service Les Flamants;43.45266;4.42818
37530002;Intermarché;INTERMARCHE DE POCE SUR CISSE;47.42267;0.97574
37500002;Elan;MAILLASSON MARTINEAU;47.1540727609;0.23637345243
38000003;Agip;AGIP GRENOBLE RHIN DANUBE;45.17877;5.70536
38480005;Avia;AVIA ROMAGNIEU;45.5660506937;5.674215676
4130002;Total;RELAIS  TOTAL DE MANOSQUE;43.8428857521;5.85142102246
4300001;Casino;CASINO SUPERMARCHE;43.95073;5.77082
33680005;Système U;STATION U LACANAU;44.97648;-1.06512
37260002;Total;SARL MONTS AUTOMOBILES;47.28236;0.65159
37260003;Simply Market;SIMPLY MARKET;47.28236;0.6497
1000011;Total;sarl loma;46.2009;5.19963
29460001;Système U;Super U DAOULAS;48.35943;-4.25396
14320003;Carrefour Market;Carrefour Market;49.1139782705;-0.374848636211
14250002;Carrefour Contact;CARREFOUR CONTACT;49.17918;-0.62255
28630003;Intermarché;INTERMARCHE SOURS;48.4123244221;1.59944354974
10270004;Carrefour Express;Carrefour Express;48.25489;4.25828
11000013;Intermarché;INTERMARCHE NARBONNE;43.18083;3.0141
11400006;Indépendant sans enseigne;ESSO STATION;43.3242389586;1.9367017093
16340002;Esso Express;ESSO EXPRESS ISLE D ESPAGNAC;45.66496;0.20056
17330001;Indépendant sans enseigne;SARL GARAGE ROY;46.09855;-0.50192
17690003;Avia;SODI OUEST;46.0962997864;-1.08954078414
18600001;Atac;ATAC SANCOINS;46.8356784521;2.91356752632
7700002;Intermarché;INTERMARCHE BOURG SAINT ANDEOL;44.38125;4.64576
14160003;Intermarché;INTERMARCHE DIVES SUR MER;49.28109;-0.09962
13520001;Total;EOR LE PARADOU;43.7225600003;4.79659018663
14110002;Intermarché;INTERMARCHE CONDE/NOIREAU;48.85691;-0.55724
30130003;Carrefour Market;Carrefour Market;44.24715;4.64431
29680002;Super Casino;SUPERMARCHE CASINO;48.71344;-3.98569
31300003;Total;RELAIS DE LA ROCADE OUEST;43.5893002936;1.40010690486
36110003;Elan;STATION ELAN;46.9699;1.61543
42220001;Total;PNEU DU PILAT BOURG ARGENTAL;45.29979;4.58171
42210002;Total;GGE NOALLY;45.64673;4.29742
26130002;Intermarché;INTERMARCHE ST PAUL 3 CHATEAUX;44.34609;4.75517
26190001;Indépendant sans enseigne;GARAGE MAGNAN;45.03325;5.3089
31180001;Leclerc;SAS ROUFFIAC-DISTRIBUTION;43.6686502647;1.51608203695
34000006;Total;RELAIS COSTEBELLE;43.6072;3.89865
21160003;Leclerc;MARSAFI SAS;47.2791278298;5.01967358546
26540001;Carrefour Contact;CARREFOUR CONTACT;45.06886;5.05133
26220001;Système U;SUPER U;44.5210567895;5.05633012505
26780003;Total Access;RELAIS DE LA GIRANE;44.5191821962;4.74530221569
33400002;Esso Express;ESSO CHANTELOISEAU;44.78871;-0.587
34120006;Esso;SARL PIN RUDY;43.46407736;3.42762186818
12450002;Total;SARL TENZO;44.29202;2.55855
14800001;Total Access;EOR DEAUVILLE MENNETRIER;49.3526643961;0.091166654757
15000013;Avia;AUVERGNE CARBURANTS;44.9094;2.44629
15100002;Total;RELAIS DE GARABIT;45.0337567168;3.105885676
15250003;Total;SARL SPLACH;44.93819;2.32425
17000006;Intermarché;INTERMARCHE LA PALLICE;46.16234;-1.20744
41000018;Total Access;relais anne de bretagne total access;47.60432;1.31452
31250003;Elan;REVEL MOTORS;43.46051;2.00522
35200005;Système U;Super U  Rennes Sarah-Bernhardt;48.0927801093;-1.67714407389
35340002;Intermarché;INTERMARCHE LIFFRE;48.2234208468;-1.50010992854
35342001;Système U;Super U LIFFRE;48.21049;-1.51572
35720001;Total;COMBOURG- GGE  JOURDAN;48.4126705209;-1.74328401232
35580002;Total;EURL Station COLAS;47.9160133785;-1.85818545574
38080003;Carrefour;CARREFOUR L ISLE D ABEAU;45.6145397683;5.22501818541
44140004;Intermarché;INTERMARCHE AIGREFFEUILLE;47.08267;-1.41573
44390001;Intermarché;INTERMARCHE NORT-SUR-ERDRE;47.43894;-1.50046
44412001;Leclerc;SUD-LOIRE-DIS;47.18227166;-1.55472332738
37000009;Total;RELAIS ST FRANCOIS;47.3811394289;0.66785476871
42153001;Carrefour Market;Carrefour Market;46.0406;4.03793
38370003;Leclerc;S.A.S. CLAIRIDIS;45.44318;4.76917
38370002;Elan;GARAGE MARCONNET;45.44913;4.76773
39130002;Total;STATION GARAGE BOUILLIER;46.57688;5.75419
44270001;Système U;Super U MACHECOUL;46.9985374745;-1.81667306929
44440001;Carrefour Contact;CARREFOUR CONTACT;47.51752;-1.3008
33510005;Dyneff;Sarl Garage Gans;44.74369;-1.08614
33260001;Intermarché;ALTIS LA TESTE;44.64077;-1.15569
44350004;Leclerc;GUERANDIS S.A;47.32944;-2.41115
45140001;Auchan;AUCHAN SAINT-JEAN DE LA RUELLE;47.90503;1.86693
45000002;Total;RELAIS ORLEANS Q.BARENTIN;47.89806;1.8956
45720002;Intermarché;SAS PASECAJE;47.61784;2.49319
46110001;Carrefour Contact;CARREFOUR CONTACT;44.99741;1.64306
46270001;Intermarché Contact;INTERMARCHE BAGNAC SUR CELE;44.6701019718;2.16554057775
47130001;Intermarché;INTERMARCHE PORT STE MARIE;44.25089;0.39529
47500006;Avia;STATION AVIA;44.48222;0.94358
47550004;Total Access;Relais Bon Encontre;44.16036;0.62695
44850002;Intermarché;INTERMARCHE SAINT MARS DU DESERT;47.36074;-1.40834
45330004;Leclerc;E.LECLERC EXPRESS MALESHERBES;48.29188;2.3983
48500001;Intermarché;INTERMARCHE LA CANOURGUE;44.4323803898;3.2143966349
44810001;Système U;Super U HERIC;47.41492;-1.66024
45340001;Système U;Super U BEAUNE LA ROLANDE;48.0648895366;2.42079489376
46160002;Intermarché Contact;INTERMARCHE CAJARC;44.48866;1.84587
48000001;Système U;HYPER U;44.5156968368;3.47761815956
46000010;Indépendant sans enseigne;VERDEMOBIL SARL;44.4604369086;1.45509762363
46120001;Total;SARL GERVAIS BOS;44.7278034413;1.92028437759
49070006;Leclerc;E.LECLERC St Jean de Linières;47.4659266472;-0.673501022464
49230001;Carrefour Contact;CARREFOUR CONTACT;47.09315;-1.11642
50240001;Système U;Super U ST JAMES;48.52071;-1.33986
49300007;Carrefour;CARREFOUR CHOLET;47.07465;-0.843
49420002;Total;SARL GARAGE HOUTIN;47.7424261456;-1.16756267817
51160002;Leclerc;LECLERC EXPRESS;49.05382;4.00378
53300001;Carrefour Contact;CARREFOUR CONTACT-sarl ambrial;48.3958147319;-0.622515836785
49530001;Elan;STATION ELAN BAR de la Vallee;47.34632;-1.16304
